feature_count,rank,feature_name,standardization_mean,standardization_scale,standardized_coefficient,raw_coefficient
64,23,dark_all,69.7559619506967,26.9620729239955,-0.158426697147605,-0.00587590937811792
64,24,dark_right,70.8481519373802,31.8037392051152,-0.157596176286426,-0.00495527193422208
64,25,grid_dark_r4_c1,72.2668810289389,35.0570343790245,-0.151196960943662,-0.00431288509201814
64,26,grid_dark_r2_c4,71.3102893890675,36.5364753116054,-0.120046257106395,-0.00328565511814062
64,27,dark_top_half,68.6590300107181,30.8048530331052,-0.141927291953699,-0.00460730300518471
64,28,grid_dark_r1_c4,70.9311361200429,35.5234464396234,-0.134437236943562,-0.00378446492155695
64,29,white_top_border_mean,19.3938236870311,24.1117264908847,0.137535769707428,0.00570410292931209
64,30,column_dark_min,4.55519828510182,13.7955335593864,-0.0830386131690231,-0.00601923896684115
64,31,bottom_edge_residual,16.9846486556549,8.78895683720093,-0.121353393547312,-0.0138074854382788
64,32,white_cov_yy,825.363722882957,179.961550539243,-0.0809696210383884,-0.000449927336121344
64,33,bottom4_dark_right,72.8222741888337,31.5729772674909,-0.125861209392406,-0.00398635859792668
64,34,white_bottom_border_mean,16.0121248660236,20.2980324704304,0.117432019829359,0.00578538929822042
64,35,bottom_white_run_mean,16.0121248660236,20.2980324704304,0.117432019829359,0.00578538929822042
64,36,grid_dark_r4_c5,72.3620042872455,33.48900885149,-0.132726119315741,-0.00396327403729167
64,37,white_right_border_mean,12.0100482315113,21.1811845523069,0.115657611178593,0.00546039391201077
64,38,row_transition_max,13.6141479099678,4.69306205467388,-0.117426407841444,-0.025021277467341
64,39,longest_white_run_max,37.7154340836013,33.2967384780958,0.109584207555624,0.00329113938975476
64,40,bottom4_dark_left,71.0610932475884,33.8789688894628,-0.121436175492588,-0.0035844117891781
64,41,white_left_border_max,25.6913183279743,37.4737485129423,0.103541918153235,0.00276305206343249
64,42,white_centroid_x,49.3252715822529,8.76574992712647,-0.0777780851982703,-0.0088729527815502
64,43,bottom_white_run_std,22.3541708264501,12.3330680227559,0.106730706225088,0.00865402720784142
64,44,grid_dark_r2_c5,68.2368703108253,39.9692515328295,-0.122808282286226,-0.00307256897681346
64,45,grid_dark_r3_c4,72.569667738478,35.0184707523315,-0.0984383194140447,-0.00281103992547963
64,46,grid_dark_r3_c5,71.8716505894962,34.726528020778,-0.116015052925431,-0.00334081923928634
64,47,vertical_white_columns_75,22.1511254019293,28.2917631411089,0.092101301050786,0.00325541043841695
64,48,bottom_edge_valid_percent,18.8327974276527,24.0703475366737,0.0887995897898236,0.00368916940873115
64,49,grid_dark_r1_c3,65.7033762057878,33.9498822353987,0.0300480267929079,0.000885070133220598
64,50,row_dark_min,52.9549839228296,31.6028464303414,-0.0834104607073346,-0.00263933379833956
64,51,center_column_dark_max,85.4769560557342,26.1878262756081,-0.0785717352711501,-0.00300031527795544
64,52,internal_white_mean,17.8275053590568,16.7952764112757,0.0741356833518737,0.00441407938377851
64,53,grid_dark_r4_c4,74.5578778135048,33.5910387584617,-0.0682429234911728,-0.00203158121967818
64,54,dark_center,68.7209051206988,27.0709733555944,-0.071233812334258,-0.0026313724075805
64,55,white_left_border_mean,13.5361736334405,23.1347837356906,0.0728078350149156,0.00314711543651014
64,56,white_top_border_max,92.6714898177921,21.821860934737,-0.0577778042196213,-0.00264770288805424
64,57,grid_dark_r3_c3,65.5533226152197,33.1362837228386,-0.063385348259121,-0.0019128683466527
64,58,grid_dark_r2_c1,67.1235262593784,39.3214818499132,-0.089105954251794,-0.00226608840917807
64,59,white_bottom_border_max,92.9260450160772,19.5313431710141,-0.0759784819564398,-0.0038900797191049
64,60,bottom_white_run_max,92.9260450160772,19.5313431710141,-0.0759784819564398,-0.0038900797191049
64,61,center_row_dark_std,15.086253956279,12.0621735681342,-0.0271473952126002,-0.00225062216683053
64,62,right_edge_residual,1.21356249275136,3.41322914119808,-0.0101962226546235,-0.00298726579225342
64,63,dark_bbox_width,94.9565916398714,11.9658336170974,-0.059000472484524,-0.00493074485008892
64,64,grid_dark_r4_c2,69.4011254019293,33.3494125141303,-0.0610587238698035,-0.0018308785452797
78,1,center_column_dark_min,11.6961414790997,22.5358441555257,0.418718962628637,0.0185801321547553
78,2,white_cov_xx,675.761063832636,232.407154909154,0.3225930054449,0.00138805109322473
78,3,grid_dark_r3_c1,69.0139335476956,38.7717753898209,-0.270889690730141,-0.00698677550889919
78,4,grid_dark_r1_c5,67.8912111468382,40.3123434621471,-0.274926107603689,-0.00681989891909514
78,5,left_edge_valid_percent,26.2325830653805,33.2111205218524,0.294903695541937,0.00887966713883971
78,6,right_edge_valid_percent,25.2679528403001,34.319023196751,0.278567467504514,0.00811699872422028
78,7,left_edge_slope,-0.0667789996372537,0.706261934371931,0.181737525181284,0.257323120979047
78,8,white_centroid_y,50.3648174115896,8.33766786669868,-0.188197690380659,-0.0225719821645014
78,9,left_edge_residual,2.01256015905937,6.07440346651674,-0.177752768842145,-0.0292625884701192
78,10,row_dark_max,83.8553054662379,19.2139053095694,-0.215401264122051,-0.0112106966622122
78,11,center_column_dark_std,20.2577578100082,10.2803915502392,-0.227078798543838,-0.0220885359700677
78,12,grid_dark_r1_c1,71.0409967845659,38.8068272552614,-0.222096700199936,-0.00572313471387497
78,13,dark_left_edge,68.8933547695606,35.7465282866953,-0.221375600529887,-0.006192925890716
78,14,dark_right_edge,70.761655948553,36.1981851183191,-0.220424634720808,-0.00608938359755655
78,15,grid_dark_r3_c2,68.688370846731,35.7349800212935,-0.162072807200333,-0.00453541060058682
78,16,column_dark_std,22.5358380646541,9.33625713056298,0.173604081700745,0.018594612302658
78,17,dark_left,69.7151301370959,33.3106843996979,-0.172187316486587,-0.00516913175425926
78,18,longest_white_run_mean,22.6676714898178,25.19831774387,0.157964066160103,0.00626883380730967
78,19,white_right_border_max,22.6736334405145,36.3132262314459,0.148082099493784,0.0040779108567762
78,20,center_row_dark_max,89.6338244468973,14.9446362787665,-0.131041189574331,-0.00876844288010649
78,21,grid_dark_r2_c3,65.4756162915327,34.9239587340865,-0.119873732686246,-0.00343242109518492
78,22,dark_bottom_half,70.8528938906752,26.1984377376948,-0.153259153488923,-0.0058499348328855
78,23,dark_all,69.7559619506967,26.9620729239955,-0.154653628199959,-0.00573596950931476
78,24,dark_right,70.8481519373802,31.8037392051152,-0.157424156449204,-0.0049498631413719
78,25,grid_dark_r4_c1,72.2668810289389,35.0570343790245,-0.144557644116043,-0.00412349894041624
78,26,grid_dark_r2_c4,71.3102893890675,36.5364753116054,-0.120862666461768,-0.00330800016780429
78,27,dark_top_half,68.6590300107181,30.8048530331052,-0.140380946077455,-0.00455710487976005
78,28,grid_dark_r1_c4,70.9311361200429,35.5234464396234,-0.134904177698706,-0.00379760950075587
78,29,white_top_border_mean,19.3938236870311,24.1117264908847,0.136349157446234,0.00565488985194735
78,30,column_dark_min,4.55519828510182,13.7955335593864,-0.0841408366766078,-0.00609913609462094
78,31,bottom_edge_residual,16.9846486556549,8.78895683720093,-0.121228138719829,-0.0137932340510205
78,32,white_cov_yy,825.363722882957,179.961550539243,-0.0777074059136745,-0.000431800046625677
78,33,bottom4_dark_right,72.8222741888337,31.5729772674909,-0.123158820960332,-0.00390076678283812
78,34,white_bottom_border_mean,16.0121248660236,20.2980324704304,0.113728598025185,0.00560293704283216
78,35,bottom_white_run_mean,16.0121248660236,20.2980324704304,0.113728598025185,0.00560293704283216
78,36,grid_dark_r4_c5,72.3620042872455,33.48900885149,-0.131599258572256,-0.00392962536323021
78,37,white_right_border_mean,12.0100482315113,21.1811845523069,0.114170899422195,0.00539020370368098
78,38,row_transition_max,13.6141479099678,4.69306205467388,-0.114256000280801,-0.0243457254452906
78,39,longest_white_run_max,37.7154340836013,33.2967384780958,0.105748940646123,0.0031759549277083
