"source_file","scenario","segment","source_line","frame","intent","ipc_action","d128_left","d128_center","d128_right","average_left","average_center","average_right"
"太阳能板直角边源.txt","太阳能板直角边源","2","360","637","UNARMED","STOP","96","72","93","22","82","32"
"太阳能板直角边源.txt","太阳能板直角边源","2","383","666","UNARMED","STOP","96","72","91","19","75","46"
"太阳能板直角边源.txt","太阳能板直角边源","2","394","680","SAFE","FORWARD","87","86","81","42","48","60"
"太阳能板直角边源.txt","太阳能板直角边源","2","417","709","SAFE","FORWARD","94","91","59","25","44","109"
"太阳能板直角边源.txt","太阳能板直角边源","2","440","738","SAFE","FORWARD","97","84","60","11","50","100"
"太阳能板直角边源.txt","太阳能板直角边源","2","449","749","CAUTION","STOP","100","77","90","36","68","59"
"太阳能板直角边源.txt","太阳能板直角边源","2","452","753","SAFE","FORWARD","100","86","100","25","79","37"
"太阳能板直角边源.txt","太阳能板直角边源","2","455","755","CAUTION","STOP","95","76","96","31","75","26"
"太阳能板直角边源.txt","太阳能板直角边源","2","458","758","TURN_LEFT_LATCHED","TURN_LEFT","92","75","95","33","72","23"
"太阳能板直角边源.txt","太阳能板直角边源","2","481","787","TURN_LEFT_LATCHED","TURN_LEFT","91","75","94","32","71","23"
"太阳能板直角边源.txt","太阳能板直角边源","2","504","816","TURN_LEFT_LATCHED","TURN_LEFT","91","75","94","32","71","23"
"太阳能板直角边源.txt","太阳能板直角边源","2","527","844","TURN_LEFT_LATCHED","TURN_LEFT","91","75","94","32","71","22"
"太阳能板直角边源.txt","太阳能板直角边源","2","550","873","TURN_LEFT_LATCHED","TURN_LEFT","91","75","94","32","71","23"
"太阳能板直角边源.txt","太阳能板直角边源","2","572","903","TURN_LEFT_LATCHED","TURN_LEFT","91","75","94","31","70","22"
"太阳能板直角边源.txt","太阳能板直角边源","2","594","931","TURN_LEFT_LATCHED","TURN_LEFT","91","75","94","31","70","22"
"太阳能板直角边源.txt","太阳能板直角边源","2","618","961","TURN_LEFT_LATCHED","TURN_LEFT","92","75","94","31","70","22"
"太阳能板直角边源.txt","太阳能板直角边源","2","641","989","TURN_LEFT_LATCHED","TURN_LEFT","91","75","94","31","70","22"
"太阳能板直角边源.txt","太阳能板直角边源","2","664","1018","TURN_LEFT_LATCHED","TURN_LEFT","92","75","94","31","70","22"
"太阳能板直角边源.txt","太阳能板直角边源","2","687","1047","TURN_LEFT_LATCHED","TURN_LEFT","92","75","94","30","70","22"
"太阳能板直角边源.txt","太阳能板直角边源","2","709","1076","TURN_LEFT_LATCHED","TURN_LEFT","92","75","94","31","71","22"
"太阳能板直角边源.txt","太阳能板直角边源","2","731","1104","TURN_LEFT_LATCHED","TURN_LEFT","92","75","95","31","70","22"
"太阳能板直角边源.txt","太阳能板直角边源","2","754","1133","TURN_LEFT_LATCHED","TURN_LEFT","92","75","94","31","70","22"
"太阳能板直角边源.txt","太阳能板直角边源","2","777","1162","TURN_LEFT_LATCHED","TURN_LEFT","91","75","94","31","70","22"
"太阳能板直角边源.txt","太阳能板直角边源","2","800","1191","TURN_LEFT_LATCHED","TURN_LEFT","92","75","94","30","70","22"
"太阳能板直角边源.txt","太阳能板直角边源","2","823","1219","TURN_LEFT_LATCHED","TURN_LEFT","92","75","94","30","70","22"
"太阳能板直角边源.txt","太阳能板直角边源","2","845","1248","TURN_LEFT_LATCHED","TURN_LEFT","92","75","94","30","70","22"
"太阳能板直角边源.txt","太阳能板直角边源","2","867","1278","TURN_LEFT_LATCHED","TURN_LEFT","92","75","94","30","70","22"
"太阳能板直角边源.txt","太阳能板直角边源","2","890","1307","TURN_LEFT_LATCHED","TURN_LEFT","92","75","94","31","70","22"
"太阳能板直角边源.txt","太阳能板直角边源","2","913","1335","TURN_LEFT_LATCHED","TURN_LEFT","92","75","94","30","70","22"
"太阳能板直角边源.txt","太阳能板直角边源","2","936","1364","TURN_LEFT_LATCHED","TURN_LEFT","92","75","94","31","71","22"
"太阳能板直角边源.txt","太阳能板直角边源","2","959","1393","TURN_LEFT_LATCHED","TURN_LEFT","95","79","96","26","71","19"
"太阳能板直角边源.txt","太阳能板直角边源","2","981","1421","RECOVERY","STOP","96","80","96","27","68","24"
"太阳能板直角边源.txt","太阳能板直角边源","2","987","1427","SAFE","FORWARD","96","81","96","21","62","18"
"太阳能板直角边源.txt","太阳能板直角边源","2","992","1433","CAUTION","STOP","96","79","96","25","66","22"
"太阳能板直角边源.txt","太阳能板直角边源","2","995","1436","SAFE","FORWARD","96","80","96","22","66","20"
"太阳能板直角边源.txt","太阳能板直角边源","2","1018","1465","SAFE","FORWARD","96","83","96","20","53","17"
"太阳能板直角边源.txt","太阳能板直角边源","2","1041","1493","SAFE","FORWARD","96","83","96","20","56","16"
"太阳能板直角边源.txt","太阳能板直角边源","2","1062","1523","SAFE","FORWARD","95","82","96","22","60","20"
"太阳能板直角边源.txt","太阳能板直角边源","2","1079","1543","CAUTION","STOP","92","78","96","32","65","21"
"太阳能板直角边源.txt","太阳能板直角边源","2","1082","1546","TURN_LEFT_LATCHED","TURN_LEFT","84","67","93","50","84","25"
"太阳能板直角边源.txt","太阳能板直角边源","2","1105","1575","TURN_LEFT_LATCHED","TURN_LEFT","92","76","96","29","70","20"
"太阳能板直角边源.txt","太阳能板直角边源","2","1128","1603","TURN_LEFT_LATCHED","TURN_LEFT","93","75","96","28","73","18"
"太阳能板直角边源.txt","太阳能板直角边源","2","1151","1632","TURN_LEFT_LATCHED","TURN_LEFT","94","73","96","26","77","18"
"太阳能板直角边源.txt","太阳能板直角边源","2","1172","1661","TURN_LEFT_LATCHED","TURN_LEFT","96","65","96","25","92","18"
"太阳能板直角边源.txt","太阳能板直角边源","2","1195","1690","TURN_LEFT_LATCHED","TURN_LEFT","97","75","92","19","75","27"
"太阳能板直角边源.txt","太阳能板直角边源","2","1218","1719","TURN_LEFT_LATCHED","TURN_LEFT","96","74","89","20","76","32"
"太阳能板直角边源.txt","太阳能板直角边源","2","1241","1748","TURN_LEFT_LATCHED","TURN_LEFT","96","73","90","20","76","32"
"太阳能板直角边源.txt","太阳能板直角边源","2","1264","1776","TURN_LEFT_LATCHED","TURN_LEFT","97","75","93","20","78","30"
"太阳能板直角边源.txt","太阳能板直角边源","2","1287","1805","TURN_LEFT_LATCHED","TURN_LEFT","95","67","95","27","90","17"
"太阳能板直角边源.txt","太阳能板直角边源","2","1308","1834","TURN_LEFT_LATCHED","TURN_LEFT","91","69","95","34","82","17"
"太阳能板直角边源.txt","太阳能板直角边源","2","1331","1864","TURN_LEFT_LATCHED","TURN_LEFT","95","72","95","23","71","18"
"太阳能板直角边源.txt","太阳能板直角边源","2","1354","1892","TURN_LEFT_LATCHED","TURN_LEFT","96","77","96","22","67","18"
"太阳能板直角边源.txt","太阳能板直角边源","2","1377","1921","TURN_LEFT_LATCHED","TURN_LEFT","96","77","95","21","68","18"
"太阳能板直角边源.txt","太阳能板直角边源","2","1400","1950","TURN_LEFT_LATCHED","TURN_LEFT","96","77","95","21","68","18"
"太阳能板直角边源.txt","太阳能板直角边源","2","1424","1979","TURN_LEFT_LATCHED","TURN_LEFT","94","72","94","23","75","26"
"太阳能板直角边源.txt","太阳能板直角边源","2","1445","2007","TURN_LEFT_LATCHED","TURN_LEFT","96","73","87","21","68","44"
"太阳能板直角边源.txt","太阳能板直角边源","2","1468","2037","TURN_LEFT_LATCHED","TURN_LEFT","96","73","85","16","68","50"
"太阳能板直角边源.txt","太阳能板直角边源","2","1491","2066","TURN_LEFT_LATCHED","TURN_LEFT","96","72","94","21","79","34"
"太阳能板直角边源.txt","太阳能板直角边源","2","1514","2093","TURN_LEFT_LATCHED","TURN_LEFT","95","74","91","19","73","28"
"太阳能板直角边源.txt","太阳能板直角边源","2","1537","2123","TURN_LEFT_LATCHED","TURN_LEFT","96","74","95","23","72","23"
"太阳能板直角边源.txt","太阳能板直角边源","2","1560","2151","TURN_LEFT_LATCHED","TURN_LEFT","92","71","94","31","79","22"
"太阳能板直角边源.txt","太阳能板直角边源","2","1581","2180","TURN_LEFT_LATCHED","TURN_LEFT","93","69","95","32","76","24"
"太阳能板直角边源.txt","太阳能板直角边源","2","1604","2210","TURN_LEFT_LATCHED","TURN_LEFT","87","73","85","44","71","48"
"太阳能板直角边源.txt","太阳能板直角边源","2","1627","2238","TURN_LEFT_LATCHED","TURN_LEFT","75","77","90","72","68","39"
"太阳能板直角边源.txt","太阳能板直角边源","2","1636","2250","RECOVERY","STOP","70","83","94","85","59","30"
"太阳能板直角边源.txt","太阳能板直角边源","2","1643","2256","SAFE","FORWARD","68","80","92","83","57","30"
"太阳能板直角边源.txt","太阳能板直角边源","2","1654","2270","CAUTION","STOP","71","76","94","79","68","30"
"太阳能板直角边源.txt","太阳能板直角边源","2","1657","2273","TURN_LEFT_LATCHED","TURN_LEFT","73","71","93","78","75","31"
"太阳能板直角边源.txt","太阳能板直角边源","2","1680","2302","TURN_LEFT_LATCHED","TURN_LEFT","96","73","94","23","74","25"
"太阳能板直角边源.txt","太阳能板直角边源","2","1703","2331","TURN_LEFT_LATCHED","TURN_LEFT","93","76","97","29","73","21"
"太阳能板直角边源.txt","太阳能板直角边源","2","1726","2359","TURN_LEFT_LATCHED","TURN_LEFT","94","75","95","23","70","18"
"太阳能板直角边源.txt","太阳能板直角边源","2","1747","2388","TURN_LEFT_LATCHED","TURN_LEFT","94","74","95","24","72","18"
"太阳能板直角边源.txt","太阳能板直角边源","2","1770","2417","TURN_LEFT_LATCHED","TURN_LEFT","94","74","95","24","72","19"
"太阳能板直角边源.txt","太阳能板直角边源","2","1793","2446","TURN_LEFT_LATCHED","TURN_LEFT","93","74","95","24","72","18"
"太阳能板直角边源.txt","太阳能板直角边源","2","1816","2475","TURN_LEFT_LATCHED","TURN_LEFT","94","74","95","24","72","19"
"太阳能板直角边源.txt","太阳能板直角边源","3","1825","3","UNARMED","STOP","94","92","83","33","48","69"
"太阳能板直角边源.txt","太阳能板直角边源","3","1831","8","SAFE","FORWARD","94","91","82","33","48","71"
"太阳能板直角边源.txt","太阳能板直角边源","3","1835","37","SAFE","FORWARD","94","91","82","36","50","73"
"太阳能板直角边源.txt","太阳能板直角边源","3","1836","66","SAFE","FORWARD","94","91","82","36","50","73"
"太阳能板直角边源.txt","太阳能板直角边源","3","1841","152","SAFE","FORWARD","94","91","82","36","51","74"
"太阳能板直角边源.txt","太阳能板直角边源","3","1863","182","SAFE","FORWARD","94","91","82","36","51","74"
"太阳能板直角边源.txt","太阳能板直角边源","3","1886","209","SAFE","FORWARD","94","91","82","36","51","74"
"太阳能板直角边源.txt","太阳能板直角边源","3","1907","239","SAFE","FORWARD","94","91","82","36","51","74"
"太阳能板直角边源.txt","太阳能板直角边源","3","1930","267","SAFE","FORWARD","94","91","82","37","52","74"
"太阳能板直角边源.txt","太阳能板直角边源","3","1953","297","SAFE","FORWARD","94","91","82","35","51","74"
"太阳能板直角边源.txt","太阳能板直角边源","3","1976","326","SAFE","FORWARD","94","91","82","33","50","74"
"太阳能板直角边源.txt","太阳能板直角边源","3","1999","355","SAFE","FORWARD","96","90","83","30","52","73"
"太阳能板直角边源.txt","太阳能板直角边源","3","2022","383","SAFE","FORWARD","93","90","93","40","53","51"
"太阳能板直角边源.txt","太阳能板直角边源","3","2043","412","SAFE","FORWARD","89","93","89","50","50","65"
"太阳能板直角边源.txt","太阳能板直角边源","3","2066","441","SAFE","FORWARD","87","92","74","54","52","92"
"太阳能板直角边源.txt","太阳能板直角边源","3","2089","470","SAFE","FORWARD","84","92","43","60","51","154"
"太阳能板直角边源.txt","太阳能板直角边源","3","2112","498","SAFE","FORWARD","83","91","16","64","55","207"
"太阳能板直角边源.txt","太阳能板直角边源","3","2135","528","SAFE","FORWARD","84","89","6","70","63","220"
"太阳能板直角边源.txt","太阳能板直角边源","3","2158","556","CAUTION","STOP","66","75","37","113","87","171"
"太阳能板直角边源.txt","太阳能板直角边源","3","2161","559","TURN_LEFT_LATCHED","TURN_LEFT","63","77","50","122","89","146"
"太阳能板直角边源.txt","太阳能板直角边源","3","2183","588","TURN_LEFT_LATCHED","TURN_LEFT","29","72","80","193","93","86"
"太阳能板直角边源.txt","太阳能板直角边源","3","2205","617","TURN_LEFT_LATCHED","TURN_LEFT","27","60","83","198","129","74"
"太阳能板直角边源.txt","太阳能板直角边源","3","2228","645","TURN_LEFT_LATCHED","TURN_LEFT","58","19","82","139","213","86"
"太阳能板直角边源.txt","太阳能板直角边源","3","2251","675","TURN_LEFT_LATCHED","TURN_LEFT","74","22","43","101","205","167"
"太阳能板直角边源.txt","太阳能板直角边源","3","2274","703","TURN_LEFT_LATCHED","TURN_LEFT","83","57","17","88","132","216"
"太阳能板直角边源.txt","太阳能板直角边源","3","2297","733","TURN_LEFT_LATCHED","TURN_LEFT","82","69","44","91","105","160"
"太阳能板直角边源.txt","太阳能板直角边源","3","2319","761","TURN_LEFT_LATCHED","TURN_LEFT","70","69","57","116","105","132"
"太阳能板直角边源.txt","太阳能板直角边源","3","2341","790","TURN_LEFT_LATCHED","TURN_LEFT","70","69","58","118","106","131"
"太阳能板直角边源.txt","太阳能板直角边源","3","2364","819","TURN_LEFT_LATCHED","TURN_LEFT","70","69","57","117","106","132"
"太阳能板直角边源.txt","太阳能板直角边源","3","2387","848","TURN_LEFT_LATCHED","TURN_LEFT","70","69","58","117","105","130"
"太阳能板直角边源.txt","太阳能板直角边源","3","2410","876","TURN_LEFT_LATCHED","TURN_LEFT","71","72","60","116","103","128"
"太阳能板直角边源.txt","太阳能板直角边源","3","2433","905","TURN_LEFT_LATCHED","TURN_LEFT","71","77","72","116","89","100"
"太阳能板直角边源.txt","太阳能板直角边源","3","2436","909","RECOVERY","STOP","70","81","78","117","83","88"
"太阳能板直角边源.txt","太阳能板直角边源","3","2441","914","SAFE","FORWARD","70","83","81","118","81","80"
"太阳能板直角边源.txt","太阳能板直角边源","3","2448","922","CAUTION","STOP","66","79","73","124","88","96"
"太阳能板直角边源.txt","太阳能板直角边源","3","2451","925","TURN_LEFT_LATCHED","TURN_LEFT","65","77","71","128","91","104"
"太阳能板直角边源.txt","太阳能板直角边源","3","2475","954","TURN_LEFT_LATCHED","TURN_LEFT","65","78","68","126","89","106"
"太阳能板直角边源.txt","太阳能板直角边源","3","2498","983","TURN_LEFT_LATCHED","TURN_LEFT","63","77","68","130","90","105"
"太阳能板直角边源.txt","太阳能板直角边源","3","2521","1012","TURN_LEFT_LATCHED","TURN_LEFT","33","23","67","181","208","118"
"太阳能板直角边源.txt","太阳能板直角边源","3","2544","1041","TURN_LEFT_LATCHED","TURN_LEFT","87","39","23","58","160","208"
"太阳能板直角边源.txt","太阳能板直角边源","3","2565","1070","TURN_LEFT_LATCHED","TURN_LEFT","77","79","39","75","79","168"
"太阳能板直角边源.txt","太阳能板直角边源","3","2569","1073","RECOVERY","STOP","76","81","46","77","77","154"
"太阳能板直角边源.txt","太阳能板直角边源","3","2575","1079","SAFE","FORWARD","74","82","58","82","73","128"
"太阳能板直角边源.txt","太阳能板直角边源","3","2597","1108","SAFE","FORWARD","96","89","87","36","57","58"
"太阳能板直角边源.txt","太阳能板直角边源","3","2619","1136","SAFE","FORWARD","54","89","92","117","55","45"
"太阳能板直角边源.txt","太阳能板直角边源","3","2642","1165","SAFE","FORWARD","90","93","91","57","44","44"
"太阳能板直角边源.txt","太阳能板直角边源","3","2665","1193","SAFE","FORWARD","85","91","96","62","52","34"
"太阳能板直角边源.txt","太阳能板直角边源","3","2688","1222","SAFE","FORWARD","86","92","93","60","47","36"
"太阳能板直角边源.txt","太阳能板直角边源","3","2711","1251","SAFE","FORWARD","86","92","92","60","49","42"
"太阳能板直角边源.txt","太阳能板直角边源","3","2733","1281","SAFE","FORWARD","86","92","92","61","50","43"
"太阳能板直角边源.txt","太阳能板直角边源","3","2755","1309","SAFE","FORWARD","86","92","92","60","49","42"
